都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000000377,京都府,城陽市,久世神社,クセジンジャ,,,京都府城陽市久世芝ヶ原142,,34.859718 ,135.780137 ,,,,拝観自由,,無料,創祀された年代は明らかではないが、日本武尊を祭神としている。重要文化財指定の本殿は室町時代中期に建築されたと推定され、朱塗りの一間社流造、檜皮葺、柱上部や租物などを極彩色仕上げした華やかな外観をもつ。,,JR奈良線「城陽」駅下車、徒歩5分近鉄京都線「大久保」駅から京阪バスで約10分「久世」下車、徒歩10分,,,久世神社,,,,,,2009-07-13,2018-01-10,
26000,0000008443,京都府,城陽市,城陽旬菜市直売所,ジョウヨウシュンサイイチチョクバイショ,,,京都府城陽市寺田島垣内73-6,,34.848695 ,135.772691 ,休日：月曜日,,,火曜日～日曜日8時45分～16時,,,城陽産の新鮮で安全・安心な農畜産物を販売しています。木の温もりが感じられる店舗で地元の朝取り季節野菜・くだもの・たまご・鶏肉・ハチミツ・ジャム・梅干し・花・米などがあり、生産者と直接ふれ合える直売所です。,,近鉄京都線「寺田」駅下車、徒歩約5分JR奈良線「城陽」駅下車、徒歩約25分,,,城陽旬菜市直売所,0774-52-0382,,,,,2009-07-13,2018-04-09,
26000,0000000372,京都府,城陽市,青谷梅林,アオダニバイリン,,,京都府城陽市,,34.835573 ,135.808289 ,,,,売店　10時～15時,,無料,霊山鷲峰をはるかに望み、青谷川の清流に沿うなだらかな丘陵一帯にある青谷梅林。鎌倉末期にはすでにその存在が歌に詠まれているこの梅林には、老樹古木を含んで一万本の木々があり、古くから梅花の名勝地として庶民から親しまれてきた。また青谷梅林の梅の実は、大粒で肉ばなれがよいため昔から梅干しや梅酒用に愛用されている。毎年2月下旬から3月下旬、青谷梅林にて「梅まつり」が行われ、期間中自由に見学できる。,,JR奈良線「山城青谷」駅下車、徒歩20分近鉄京都線「新田辺」駅から京都京阪バスで「多賀口」下車、徒歩25分,有料,,城陽市観光協会,0774-56-4029,,,,,2009-07-13,2018-04-09,
26000,0000000379,京都府,城陽市,史跡久津川古墳群,シセキクツカワコフングン,,,京都府城陽市平川・久世地内,,34.864912 ,135.779010 ,,,,,,無料,木津川、淀川水系において、大阪府高槻市・茨木市の三島野古墳群、乙訓地域の古墳群とともに三大古墳群の一つに数えられる久津川古墳群。その数は、城陽市から宇治市にまたがる宇治丘陵上及び平野部に約150基と大きな規模を誇っている。久津川車塚古墳、丸塚古墳、芭蕉塚古墳、久世小学校古墳（芝ヶ原9号墳）は国の史跡に指定されており、久津川車塚古墳は久津川古墳群中、最大のもの。,,近鉄京都線「久津川」駅下車、徒歩5分近鉄京都線「大久保」駅から京阪バスで約5分「久津川」下車、徒歩5分,,,城陽市文化・スポーツ推進課,0774-56-4049,,,,,2009-07-13,2018-04-09,
26000,0000000380,京都府,城陽市,史跡芝ケ原古墳,シセキシバガハラコフン,,,京都府城陽市寺田大谷,,34.862870 ,135.783548 ,休日：年末年始（12/29～1/3）,,,9時～17時（11月～1月は9時～16時30分）,,無料,弥生時代から古墳時代の過渡期（3世紀前半から4世紀初め）の古墳として墳丘や出土物からも日本最古級の可能性を持っている。類例の少ない銅製腕輪「銅釧」が完形で出土し、全国の考古学ファンの注目を集めた。出土品は、城陽市歴史民俗資料館で展示している。境丘を復元し、史跡公園として楽しめる。,,近鉄京都線「久津川」駅下車、徒歩10分JR奈良線「城陽」駅下車、徒歩15分,,,史跡芝ケ原古墳,,,,,,2009-07-13,2018-04-09,
26000,0000000790,京都府,城陽市,史跡めぐりモデル・コース,シセキメグリモデル・コース,,,京都府城陽市,,34.856125 ,135.780789 ,,,,,,,史跡めぐりモデルコース（標準）JR奈良線城陽駅東口久世神社正道官衙遺跡芝ヶ原古墳群丸塚古墳久津川車塚古墳平川廃寺跡久世廃寺跡JR奈良線城陽駅（所要時間／2時間30分～3時間）もうちょっと！コース平川廃寺跡水度神社山背古道森山遺跡荒見神社JR奈良線長池駅（所要時間／3時間30分～4時間）※JR城陽駅出発JR長池駅到着がよい。,,,,,城陽市観光協会,0774-56-4029,,,,,2009-07-13,2018-04-09,
26000,0000000381,京都府,城陽市,史跡正道官衙遺跡,シセキショウドウカンガイセキ,,,京都府城陽市寺田,,34.860246 ,135.784289 ,,,,見学自由,,無料,この遺跡は、古墳時代（5世紀）の小形の古墳と、6世紀後半から7世紀にかけての集落跡、7世紀以降の整然と配置された大型掘立柱建物群による官衙遺構等が重なり合う複合遺跡。官衙建物群の一部を復元し、史跡公園として楽しめる。,,JR奈良線「城陽」駅下車、徒歩10分,,,史跡正道官衙遺跡,,,,,,2009-07-13,2018-04-09,
26000,0000003791,京都府,久御山町,京都府立府民スポーツ広場「みどりが丘」,キョウトフリツフミンスポーツヒロバ「ミドリガオカ」,,,京都府久世郡久御山町佐古梶石1-2（久御山町飛地）,,34.859965 ,135.830653 ,,,,5時～22時,,"グラウンド　2,750円～会議室無料入園料無料",京都国体の開催・成功を記念するとともに府民のスポーツ・レクリエーションの振興を図ることを目的に設置された。府立山城総合運動公園と併せて、府南部地域のスポーツ・レクリエーション活動の拠点となる多目的運動施設。〈施設の内容〉グラウンド（3面）、自由広場（1面）、会議室,,京阪宇治線「宇治」駅、またはJR奈良線「宇治」駅から京都京阪バス（180、184系統）で「みどりが丘」下車,約170台、有料,車椅子対応トイレ有り,京都府立府民スポーツ広場「みどりが丘」,0774-20-8881,,,,,2009-07-13,2019-03-08,公益財団法人京都府公園公社へ直接問い合わせ。TEL.0774-24-1313
26000,0000000026,京都府,久御山町,KTC　ものづくり技術館,ケーティーシー　モノヅクリギジュツカン,,,京都府久世郡久御山町佐山新開地128番地,,34.881712 ,135.747859 ,休日：土曜日、日曜日、祝日および会社休業日,,,月曜日～金曜日（ただし、会社休日を除く）9時～17時見学開始時間（所要時間50分～120分）　9時30分～、13時30分～,,無料,"ハンドツールの展示としては国内最大規模を誇る約3,000アイテムに及ぶさまざまなツールを一堂に展示。また、クルマの整備を体験できる研修用ピットや、デジラチェ体感コーナーもある。このほか、歴史展示コーナーや屋上ガーデンがある。",,近鉄京都線「大久保」駅から京都京阪バス（25、26B系統）で「久御山工業団地東」下車、徒歩3分京阪本線「中書島」駅から京都京阪バス（25系統）で「久御山工業団地東」下車、徒歩3分,大型バス2台、乗用車5台,,KTC　ものづくり技術館,0774-46-3959,,,,https://ktc.jp/brand/museum-west/,2009-07-13,2019-03-08,見学の6ヶ月前から1週間前までに要予約
26000,0000007968,京都府,久御山町,コカ・コーラボトラーズジャパン株式会社　京都工場見学,コカ・コーラボトラーズジャパンカブシキガイシャ　キョウトコウジョウケンガク,,,京都府久世郡久御山町田井新荒見128,,34.884119 ,135.745260 ,休日：月曜日（第1月曜日、祝日、振替休日を除く）、年末年始、臨時休館日,,,1日3回のツアー（完全入替制） 10時、12時30分、14時30分3月～9月の土曜日、日曜日、祝日、および春休み・夏休み期間は1日4回（完全入替制） 10時、12時30分、14時30分、16時30分,,無料 （グッズ販売、プリクラ、自販機は有料）,ツアー所要時間　90分ツアー内容・無料ドリンクコーナー・シアター（コカ・コーラの歴史や製造工程など）・タイムトンネル（コカ・コーラの歴史）・ファクトリービュー（製造工程見学）・チャレンジゾーン（クイズステーションなど）,,近鉄京都線「大久保」駅から京都京阪バス（25、26B系統）で「新タマキ」下車、徒歩1分京阪本線「中書島」駅から京都京阪バス（25系統）で「新タマキ」下車、徒歩1分,大型観光バス2台、乗用車19台,,コカ・コーラボトラーズジャパン株式会社　京都工場見学,0774-43-5522,,,,https://www.ccbji.co.jp/plant/kyoto/about.php,2009-07-13,2019-03-08,完全電話予約制予約は2～50名まで。51名以上の場合は要相談
26000,0000000382,京都府,久御山町,延喜式内社雙栗神社,エンギシキナイシャサグリジンジャ,,,京都府久世郡久御山町佐山双栗55,,34.876247 ,135.757559 ,,,,拝観自由,,,国の重要文化財指定の本殿は昭和56年（1981）10月に修復工事が完了し、極彩色の華麗な社殿に再現された。昭和63年（1988）に棟札とリスとブドウの精巧な彫刻が施された旧脇障子欄間が重要文化財に追加指定された。また、平成26年（2014）4月に拝殿、本殿門、玉垣、石鳥居が国登録有形文化財に登録されるとともに、令和元年には同玉垣が江戸時代後期の姿に復元された。広大な境内には町指定天然記念物のクスノキや黒椿などが茂り、静寂な雰囲気が漂う。,,近鉄京都線「大久保」駅から京都京阪バス（21、21A系統）で「久御山団地口（雙栗神社前）」下車 、徒歩2分京阪本線「淀」駅から京都京阪バス（21、21A系統）で「久御山団地口（雙栗神社前）」下車 、徒歩2分,,,延喜式内社雙栗神社,0774-43-2622,,,,,2009-07-13,2019-12-04,
26000,0000005986,京都府,久御山町,ふれあい交流館ゆうホール,フレアイコウリュウカンユウホール,,,京都府久世郡久御山町佐古外屋敷235,,34.881322 ,135.753145 ,休日：月曜日（祝日の場合は翌日）、12/28～1/4,,,9時～22時,,入場無料、貸館は有料,親子で参加できる工作教室や科学教室、天体観測会、バードウォッチングなど、数多くの体験教室がある。また、パソコンや木工、漢字など大人向けの学習プログラムも用意。エントランスは、パブリックスペースとして余暇の利用、憩いの場として利用できる。,,近鉄京都線「大久保」駅から京都京阪バス（25、26B系統）で「佐古」下車、徒歩1分京阪本線「中書島」駅から京都京阪バス（25系統）で「佐古」下車、徒歩1分,約20台、無料,車椅子可,ふれあい交流館ゆうホール,0774-45-0002,,,,,2009-07-13,2019-03-08,天体観測会などは要問合せ
26000,0000009624,京都府,久御山町,久御山町農産物直売所「旬菜の里」,クミヤマチョウノウサンブツチョクバイショ　シュンサイノサト,,,京都府久世郡久御山町森南大内156-1　イオンモール久御山駐車場内,,34.892870 ,135.746175 ,休日：年末年始（12/31～1/5）,,,9時～17時,,,お米「ヒノヒカリ」、野菜、果物、切り花、観葉植物、漬物、もちなど、約170種類の久御山産の農作物及び加工食品を販売。,,近鉄京都線「大久保」駅から京都京阪バス（25、26B系統）で「まちの駅イオン久御山店前」下車、徒歩5分京阪本線「中書島」駅から京都京阪バス（25系統）で「まちの駅イオン久御山店前」下車、徒歩5分JR片町線「松井山手」駅から京都京阪バス（17、17A系統）で「まちの駅イオン久御山店前」下車、徒歩5分,※イオンモール久御山の駐車場を利用,車椅子可（要介助）,久御山町農産物直売所「旬菜の里」,075-632-7777,,,,,2014-11-14,2019-03-08,
26000,0000009703,京都府,久御山町,久御山町レンタサイクル,クミヤマチョウレンタサイクル,,,京都府久世郡久御山町森南大内303,,34.891983 ,135.747310 ,休日：月曜日（月曜日が祝日の場合は翌日）、年末年始（12/28～1/3）,,,9時～19時,,1回200円,コンパクトかつ平地である久御山町は、自転車での移動が便利。26インチ電動機付自転車　3台26インチ普通自転車　5台20インチ普通自転車　2台,,近鉄京都線「大久保」駅、京阪本線「中書島」駅、またはJR片町線「松井山手」駅から京都京阪バスで「まちの駅イオン久御山店前」下車,普通車23台、大型バス4台、無料※まちの駅クロスピアくみやまの駐車場,,まちの駅クロスピアくみやま,075-632-2300,,,,http://www.town.kumiyama.lg.jp/contents_detail.php?frmId=2028,2019-03-08,2019-03-08,
26000,0000009714,京都府,久御山町,玉田神社,タマタジンジャ,,,京都府久世郡久御山町森宮東1,,34.893129 ,135.739250 ,,,,,,無料,奈良朝の元明天皇（708年～715年）の勅願により建立されたと伝えられる玉田神社は、古くから方除けの守り神として信仰されている。境内には2つの石碑があるが、「基壇」の積み方が特徴的で、東側が「切込み接ぎ」、西側が「野面積み」に似せた意匠になっている。集落の石垣の基壇も、方角でそれに似せたようになっているところが多い。本殿や石鳥居などは国登録有形文化財。,,京阪本線「中書島」駅、近鉄京都線「大久保」駅、またはJR片町線「松井山手」駅から京都京阪バスで「まちの駅イオン久御山店前」下車、徒歩13分,3台,補助犬同行可,玉田神社,075-631-0307,,,,https://www.tamada-jinjya.com,2019-12-04,2019-12-04,
26000,0000009702,京都府,久御山町,旧山田家住宅,キュウヤマダケジュウタク,,,京都府久世郡久御山町東一口35番地,,34.904327 ,135.739863 ,,,,毎月第1木曜日、第2土曜日、第3日曜日9時～12時,,1人　200円,山田家は江戸時代に御牧郷（みまきごう）13か村をまとめた大庄屋で、巨椋池（おぐらいけ）漁業の取りまとめ役を務めていました。長屋門・長塀・主屋は国の登録有形文化財建造物。展示室では巨椋池にかかわる資料もご覧いただけます。,,京阪本線「中書島」駅、近鉄京都線「大久保」駅、またはJR片町線「松井山手」駅から京都京阪バスで「まちの駅イオン久御山店前」下車、徒歩20分,5台,車椅子不可,久御山町教育委員会社会教育課,075-631-9980,,,,http://www.town.kumiyama.lg.jp/contents_detail.php?frmId=2185,2019-03-08,2019-03-08,
26000,0000009623,京都府,久御山町,まちの駅　クロスピアくみやま,マチノエキ　クロスピアクミヤマ,,,京都府久世郡久御山町森南大内303,,34.891829 ,135.747319 ,休日：月曜日（月曜日が祝日の場合は翌平日）、年末年始（12/29～1/3）,,,7時30分～22時,,"無料2階交流室の利用　半日　900円～　全日　3,300円～※夜間含むレンタサイクル　200円/回",まちの駅、バスターミナル、野菜等特産品の販売、レンタサイクル、産業発信の拠点。,,近鉄京都線「大久保」駅から京都京阪バス（25、26B系統）で20分「まちの駅イオン久御山店前」下車京阪本線「中書島」駅から京都京阪バス（25系統）で15分「まちの駅イオン久御山店前」下車JR片町線「松井山手」駅から京都京阪バス（17、17A系統）で「まちの駅イオン久御山店前」下車,普通車23台、大型バス4台、無料,車椅子可（エレベーター有り）車椅子対応トイレ有り,まちの駅　クロスピアくみやま,075-632-2300,,,,http://www.crosspeer.jp,2014-11-14,2019-03-08,
26000,0000003761,京都府,八幡市,男山レクリエーションセンター,オトコヤマレクリエーションセンター,,,京都府八幡市八幡大谷85-21,,34.879582 ,135.695770 ,,,,ソフトボール場　9時～17時テニスコート　9時～21時フットサルコート　9時～21時,,"ロッジ1棟（17人以内）8,800円キャビン1棟（5人以内）3,760円ソフトボール場1面　1時間1,460円～テニスコート1面　1時間830円～フットサルコート1面　1時間1,460円～※夜間照明設備使用料別途※その他、詳細についてはお問い合わせください。",ロッジ（2棟）、キャビン（5棟）、ソフトボール場、テニス場、フットサル場がある。自然の中でスポーツを楽しむことができる。,,京阪本線「石清水八幡宮」駅から参道ケーブルに乗り換え「ケーブル八幡宮口」駅～「ケーブル八幡宮山上」駅下車、徒歩10分京阪本線「石清水八幡宮」駅下車、徒歩30分,60台、無料,,男山レクリエーションセンター,075-983-1611,,,,http://www.yawatataiikukan.jp/rec.htm,2009-07-13,2019-12-02,
26000,0000009726,京都府,八幡市,石清水八幡宮清峯殿（研修センター）,イワシミズハチマングウセイホウデン（ケンシュウセンター）,,,京都府八幡市八幡高坊30,,34.879649 ,135.700065 ,休日：年中無休,,,通常　8時30分～16時30分※宿泊がある場合は別途対応,,"宿泊料金（1泊2食付）　7,500円～（税別）※祭式体験プランは1泊3食付9,500円（税別）お食事　1,600円～（税・サ別）",宿泊研修（企業研修、合宿、神社祭式体験プラン等有り）※15名以上～参拝時のお食事の提供（事前予約制）その他、記念撮影、参拝時の衣裳レンタル・着付け、結婚式など※ご利用については全て事前予約制となっております。,,京阪本線「石清水八幡宮」駅から参道ケーブルに乗り換え「ケーブル八幡宮口」駅～「ケーブル八幡宮山上」駅下車、徒歩約5分京阪本線「石清水八幡宮」駅下車、表参道で山上まで徒歩約30分名神高速道路「大山崎」IC、または京滋バイパス「久御山・淀」ICから約10分（お正月期間は交通規制あり）,"・山上駐車場無料、普通車80台、マイクロバス10台・頓宮山麓駐車場有料、普通車500円、バス1,000円、中型・大型バス計7台※季節によって変動有り",,石清水八幡宮清峯殿（研修センター）,075-983-3983,,,,http://www.80003.com,2021-03-02,2021-03-02,
26000,0000009110,京都府,八幡市,単伝庵（らくがき寺）,タンデンアン（ラクガキデラ）,,,京都府八幡市八幡吉野垣内33,,34.882442 ,135.706332 ,,,,土曜日、日曜日　9時～15時※それ以外の日は要予約,,拝観料　100円祈願料　300円（大黒堂内、白壁に願い事を記載、奉納）,別名「らくがき寺」として知られるユニークな寺である。山門を入った正面に大黒堂という御堂があり、この御堂の白い内壁に訪れた人々が大願成就を願い筆を入れる。,,京阪本線「石清水八幡宮」駅下車、徒歩10分京阪本線「石清水八幡宮」駅から京阪バスで「旦所」下車、徒歩1分,乗用車15台,車椅子可（要介助）,単伝庵（らくがき寺）,075-981-2307,,,,,2010-03-08,2021-08-11,
26000,0000009628,京都府,八幡市,八幡市文化センター,ヤワタシブンカセンター,,,京都府八幡市八幡高畑5番地3,,34.874662 ,135.707692 ,休日：水曜日（祝日の場合は翌日）、年末年始（12/28～1/4）,,,9時～22時（受付時間は17時まで）,,"大ホール　30,300円～小ホール　13,500円～※1日連続使用可、そのほか会議室、特別室など詳細はお問い合わせください。",コンサートや映画など多彩な催し物を開催している。,,京阪本線「石清水八幡宮」駅、または京阪本線「樟葉」駅から京阪バスで「八幡市役所前」下車,※駐車台数が少ないため、公共交通機関をご利用ください。,（車椅子用トイレ、エレベーター有り）,八幡市文化センター,075-971-2111,,,,http://www.yawata-bunka.jp/center/,2014-11-21,2019-12-02,
26000,0000009111,京都府,八幡市,御菓子司亀屋芳邦,オンカシツカサカメヤヨシクニ,,,京都府八幡市八幡岸本27,,34.870694 ,135.702749 ,休日：木曜日,,,9時～19時,,,創業より百有余年。大粒の栗と小倉餡、または粒手亡餡をふんわりとした生地で挟んだ、みかさ「石清水」が有名。また、源氏の旗を白餡、平氏の旗を赤い羊羹であらわした「源氏巻」は、石清水八幡宮が源氏の氏神であることから生まれた郷土銘菓である。,,京阪本線「石清水八幡宮」駅下車、徒歩25分京阪本線「石清水八幡宮」駅から京阪バスで「走上り」下車、徒歩2分,乗用車2台,車椅子可（要介助）,御菓子司亀屋芳邦,075-981-3033,,,,http://www.kameya-yoshikuni.com,2010-03-08,2019-10-01,
26000,0000009631,京都府,八幡市,さつき近隣公園,サツキキンリンコウエン,,,京都府八幡市男山笹谷1,,34.870661 ,135.695054 ,休日：第2月曜日（祝日の場合は翌日）、12/29～1/3,,,9時～17時※5月～9月のグラウンド・テニスコートは19時まで,,"グラウンド1面　2時間1,460円～テニスコート1面（クレーコート）　1時間620円～屋外市民プール（夏季のみ営業）　18歳以上　300円　15歳以上18歳未満　200円　3歳以上15歳未満　100円",みどりとふれあいのある公園。グラウンド、テニスコート、屋外市民プール（幼児用、17m、25m）。,,京阪本線「樟葉」駅から京阪バスで「男山車庫」下車すぐ,,,さつき近隣公園,075-981-9450,,,,http://www.yawatataiikukan.jp/satuki.htm,2014-11-21,2019-12-02,
26000,0000006725,京都府,八幡市,やわた流れ橋交流プラザ四季彩館,ヤワタナガレバシコウリュウプラザシキサイカン,,,京都府八幡市上津屋里垣内56番地の1,,34.866077 ,135.743751 ,休日：夏休みを除く月曜日（祝日の場合は翌平日）、年末年始,,,10時～21時,,"研修棟　1室1時間260円～宿泊1人1泊　大人3,360円、子供2,540円（個室利用の場合、別途個室利用料1室3,150円が必要）入浴　大人430円、子供220円",自然のやすらぎ、郷土の味や伝統など八幡の魅力を満喫できる交流施設。パンづくり、そば打ち体験（有料・事前予約制）地元で採れる旬の新鮮野菜の販売農産物の加工販売（てん茶、抹茶、和菓子、洋菓子、パン、味噌、漬物、佃煮）宿泊室（最大50名）、会議室、浴場レストラン（ランチはビュッフェ）,,京阪本線「石清水八幡宮」駅から京阪バス（岩田方面行き）で「上津屋流れ橋」下車国道1号「八幡下奈良」交差点を南東へ最初の交差点を左折後2つ目の信号を左折すぐ第二京阪道路「八幡東」ICから約3分,大型バス1台、普通車45台,車椅子可,やわた流れ橋交流プラザ四季彩館,075-983-0129,,,,http://www.shikisaikan.co.jp/,2009-07-13,2019-12-02,
26000,0000009662,京都府,八幡市,泰勝寺,タイショウジ,,,京都府八幡市八幡平谷18,,34.880176 ,135.703182 ,,,,公開日のみ（公開日はお問い合わせください。）,,拝観料　500円（お茶、お菓子付き）※拝観は要予約,大正7年（1918）に建立された、松花堂昭乗ゆかりの寺。松花堂昭乗は、近衛信尹、本阿弥光悦とともに寛永の三筆と称され、書画、茶道、作庭等に長じた屈指の文化人である。「泰勝寺」の寺号は熊本にあった細川家の菩提寺、泰勝寺からもらいうけた。本堂正面の方丈の額は九州より寺額とともに移されたもので、南栄随一の能筆とされている無準師範（佛鑑禅師）の真筆である。茶席「閑雲軒」は日本百席の一つに数えられている。,,京阪本線「石清水八幡宮」駅下車、徒歩8分,,車椅子不可車椅子対応トイレ無し,泰勝寺,075-981-0056,,,,,2016-11-22,2019-10-01,
26000,0000003583,京都府,八幡市,松花堂庭園・美術館,ショウカドウテイエン・ビジュツカン,,,京都府八幡市八幡女郎花15707,,34.862878 ,135.704555 ,休日：月曜日（祝日の場合は翌平日）、12/27～1/4,,,9時～17時（入園・入館は16時30分まで）,,料金等の詳細は要問合せ,江戸時代初期・華やかな寛永文化の中心となって活躍した松花堂昭乗（1584～1639）ゆかりの松花堂庭園。2万2千平方メートルの広大な庭園は、草庵「松花堂」、書院などの文化財が露地庭や枯山水とともに趣のある風景を創り出している。庭園茶室梅隠のつくばいに水琴窟があり、茶室の腰掛待合に座ると美しい音色が楽しめる。また、梅、桜、青もみじ、紅葉など、四季を通した景観が癒しのポイントとなっている。松花堂弁当の発祥の地でもあり、庭園を観ながら弁当を味わうことができる。（京都吉兆・松花堂店　TEL.075-971-3311、11時～14時30分、17時～19時）また、美術館では昭乗ゆかりの作品等が展示され、寛永文化にふれることができる。,,京阪本線「石清水八幡宮」駅、または京阪本線「樟葉」駅から京阪バスで「大芝・松花堂前」下車、徒歩1分,乗用車約50台、大型バス4台可,,松花堂庭園・美術館,075-981-0010,,,,https://shokado-garden-art-museum.jp/,2009-07-13,2021-06-29,
26000,0000009725,京都府,八幡市,橋本の香,ハシモトノカオリ,,,京都府八幡市橋本小金川2,,34.881901 ,135.682682 ,,,,チェックイン　12時チェックアウト　12時,,"宿泊（1泊）　1人　5,000円（2人以上の場合は1人3,500円）見学のみ　500円",築85年の元遊郭「三枡楼」の建物を生かした旅館です。坪庭の灯籠、秋の紅葉、各部屋の欄間、玄関のタイル張り、ステンドガラスの飾り窓など、現代では見ることのない素晴らしい歴史的な建築物がたくさん残っています。,,京阪本線「橋本」駅下車、徒歩約1分,,,橋本の香,090-8375-8761,,,,https://ryokan-kaori.com,2021-03-02,2021-03-02,
26000,0000008416,京都府,八幡市,一般社団法人八幡市観光協会,ヤワタシカンコウキョウカイ,,,京都府八幡市八幡高坊44415,,34.884468 ,135.700795 ,休日：2月および6月～10月の月曜日（月曜日が祝日の場合は営業）,,,9時～17時,,"変則付自転車　1回500円電動アシスト自転車（八幡市観光協会のみ）　1回1,000円※別途保証金500円、保証金は返却時に返金します。",八幡市観光案内所（京阪本線石清水八幡宮駅前）〈レンタサイクル〉八幡市観光案内所、松花堂庭園・美術館、四季彩館の3ヶ所でレンタサイクルの貸出、返却。利用時間　9時～16時30分（四季彩館は10時～16時30分）,,京阪本線「石清水八幡宮」駅下車,,,一般社団法人八幡市観光協会,075-981-1141,,,,http://www.kankou-yawata.org/,2009-07-13,2021-03-02,
26000,0000009630,京都府,八幡市,八幡市市民スポーツ公園・体育館,ヤワタシシミンスポーツコウエン・タイイクカン,,,京都府八幡市野尻正畑12,,34.862135 ,135.743825 ,休日：毎月第2月曜日（祝日の場合は翌日）、12/29～1/3,,,9時～21時,,"多目的グラウンド　半面　2時間1,460円～クラブハウス会議室　2時間730円～テニスコート1面　1時間830円～※夜間照明設備有り（有料）体育館アリーナ半面　3,130円～　フリースペース半面　730円～会議室　大　1,460円～　小　730円～",,,京阪本線「石清水八幡宮」駅から京阪バスで「市民体育館前」下車,,車椅子不可,八幡市市民スポーツ公園・体育館,075-981-6111,,,,http://www.yawatataiikukan.jp,2014-11-21,2019-12-02,詳細はお問い合わせください。
26000,0000005989,京都府,八幡市,御生菓子司志ﾞばん宗（じばんそう）,オンナマガシツカサジバンソウ,,,京都府八幡市八幡今田5,,34.878185 ,135.703871 ,休日：第2・第4月曜日、火曜日,,,9時～18時,,,八幡名物「ういろ」は、磑（ひきうす）で粉にした米を使用しており、もっちりとした食感の懐かしい味わい。白砂糖と黒砂糖の二種類がある。,,京阪本線「石清水八幡宮」駅下車、徒歩11分,,,御生菓子司志ﾞばん宗（じばんそう）,075-981-0064,,,,,2009-07-13,2019-10-01,
26000,0000009661,京都府,八幡市,正法寺（八幡市）,ショウボウジ（ヤワタシ）,,,京都府八幡市八幡清水井73,,34.870208 ,135.701015 ,,,,公開日のみ（公開日はお問い合わせください。）,,拝観料　700円※拝観は要予約,建久2年（1191）開創、天文15年（1546）に後奈良天皇の勅願寺となる。徳川家康の側室で尾張藩祖・義直の母である、お亀の方（相応院）の菩提寺として、尾張藩の厚い庇護を受けてきた。現在の伽藍は寛永6年（1629）頃に建立されたもので、本堂・唐門・大方丈など、数多くの重要文化財を誇る。,,京阪本線「石清水八幡宮」駅から京阪バスで「走上り」下車、徒歩3分,普通車約30台、大型バス2台,車椅子不可車椅子対応トイレ無し,正法寺（八幡市）,075-981-0012,,,,http://shoboji.or.jp/,2016-11-22,2019-12-02,10名以上の団体で、公開日以外の参拝希望は事前にご相談ください。
26000,0000008446,京都府,八幡市,松花堂ふれあい市,ショウカドウフレアイイチ,,,京都府八幡市八幡女郎花43,,34.862934 ,135.703980 ,,,,毎週土曜日8時30分～なくなり次第終了,,,農家の方々の「自分で作った野菜や農産物加工品は自分で販売したい」との気持ちから生まれたふれあい市。販売品目は、野菜、花、果物、加工食品（茶・漬物等）、竹炭など。また4月～5月初旬には筍も並ぶ。,,京阪本線「石清水八幡宮」駅、または京阪本線「樟葉」駅から京阪バスで「大芝・松花堂前」下車、徒歩1分,大型観光バス可、乗用車50台、松花堂庭園・美術館駐車場,,JA京都やましろ,075-981-1315,,,,,2009-07-13,2019-12-02,
26000,0000003245,京都府,八幡市,やわた走井餅老舗,ヤワタハシリイモチロウホ,,,京都府八幡市八幡高坊19,,34.883813 ,135.701446 ,休日：月曜日（祝日の場合は翌平日）,,,8時～18時（喫茶のラストオーダー17時30分）,,,石清水八幡宮の麓、一ノ鳥居前にある、創業250年余の老舗。こし餡を柔らかい羽二重餅で包んだ名物「走井餅」。平安時代の刀鍛冶・三條小鍛冶宗近の故事にちなみ、刀剣を模した形をしている。喫茶では八幡産の抹茶、煎茶と一緒に味わえる。,,京阪本線「石清水八幡宮」駅下車、徒歩2分,,,やわた走井餅老舗,075-981-0154,,,,http://www.yawata-hashiriimochi.com/,2009-07-13,2019-10-01,
26000,0000008705,京都府,八幡市,神應寺,ジンノウジ,,,京都府八幡市八幡西高坊24,,34.883340 ,135.699966 ,,,,拝観　10時～15時（予約必要）,,拝観料大人　500円（30人以上10%引き）説明案内有り,貞観2年（860）、石清水八幡宮を開いた行教律師によって開山された寺であり、八幡市では一番の古刹である。国の重要文化財である行教律師坐像を安置している。ほかに寺の宝物が何点か有る。宗派　曹洞宗,,京阪本線「石清水八幡宮」駅下車、徒歩6分（山門より180段の階段有り）,乗用車10台,,神應寺,075-981-2109,,,,,2009-07-13,2019-10-01,
