都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金（基本）,料金（詳細）,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,情報登録日,情報更新日,備考
26000,0000003267,京都府,京都市右京区,金唐革・ステンドグラス工房「チェリ　デザイン」,キンカラカワ・ステンドグラスコウボウ,,,京都府京都市右京区太秦組石町44229,,35.011860 ,135.708393 ,休日：月曜日,,,11時～17時,,無料（体験は要実費）,異人館を思わせる三階建ての洋館は、世界的にも数少ない「金唐革（きんからかわ）」作家徳力康乃さんの工房兼ギャラリーで、金唐革やガラス作品の見学及び販売を行っている。また、ステンドグラスのアクセサリーやフュージングの製作体験ができる。※金唐革とは？なめし革の上に特殊な塗料で金属箔を塗り、金型で文様をプレスし、彩色する。※フュージングとは？ガラスを窯などで700～800度に熱し、溶け合わせて作品を作る技法,,嵐電嵐山本線「太秦広隆寺」駅下車市バス「右京区総合庁舎前」、または市バス「太秦広隆寺前」下車、徒歩5分,1台,車椅子不可車椅子対応トイレ無し,金唐革・ステンドグラス工房「チェリ　デザイン」,075-864-9566,,,,http://web.kyoto-inet.or.jp/people/celli/,2009-07-13,2019-02-19,体験は要予約
26000,0000007962,京都府,京都市右京区,19世紀ホール,ジュウキュウセイキホール,,,京都府京都市右京区嵯峨天竜寺車道町,,35.018398 ,135.680643 ,休日：不定休（トロッコ列車の運休日に準じます。ホームページ等でご確認ください）,,,9時～17時,,入場無料喫茶有料,本物のSL、ピアノ、大型オルガンなどを展示。喫茶店（SL ROMAN CAFE）も併設。,,JR嵯峨野線「嵯峨嵐山」駅下車すぐ,※公共交通機関にてご来場ください。,車椅子可（スロープ有り）車椅子対応トイレ有り（トロッコ嵯峨駅構内のトイレ使用）駅構内に点字案内板有り補助犬同行可,嵯峨野観光鉄道テレフォンサービス,075-861-7444,,,,https://www.sagano-kanko.co.jp/,2009-07-13,2021-01-26,
26000,0000000312,京都府,京都市右京区,梅宮大社,ウメノミヤタイシャ,,,京都府京都市右京区梅津フケノ川町30,,35.004152 ,135.694907 ,休日：無休,,,9時～17時（16時30分入苑受付終了）,,庭園拝観料　大人　600円（20名以上は500円）　小人　400円,楼門をくぐると、正面にある本殿には、酒造の神、子授け・安産の神など8神を祭る本殿がある。その右側には、またぐと赤ちゃんが授かるというまたげ石がある。（要祈祷）また、2月、3月には梅が、4月は八重桜、霧島つつじが、5月は平戸つつじ、カキツバタが、6月は花しょうぶ、あじさいなどが咲く。※ご利益：酒造、子授け、安産、産業繁栄、学業、音楽芸能,,市バス「梅宮大社前」下車阪急嵐山線「松尾大社」駅下車、徒歩15分,普通車20台、料金/無料※大型バスは要予約,車椅子可（車椅子単独は不可。要介助、要事前連絡）車椅子対応トイレ有り（1か所）筆談対応可,梅宮大社,075-861-2730,,,,http://www.umenomiya.or.jp,2009-07-13,2021-02-05,
26000,0000009519,京都府,京都市右京区,妙心寺 退蔵院,ミョウシンジ タイゾウイン,,,京都府京都市右京区花園妙心寺町35,,35.021874 ,135.719224 ,休日：無,,,9時～17時,,"拝観料　大人　600円（550円）　小・中学生　300円（270円）　6歳以下無料　（ ）内は団体（30名以上）料金お抹茶　500円（菓子付き）坐禅体験　修学旅行生（小・中学・高校生対象）　　50名以上　700円／人　　50名未満　900円／人　（先生無料、所要時間60分、要予約）　一般　1,100円／人",妙心寺の塔頭の一つ。方丈は重要文化財指定建築である。方丈庭園（枯山水）の「元信（もとのぶ）の庭」は史跡名勝の指定を受けている。また、池泉回遊式庭園で昭和の名庭といわれる「余香苑（よこうえん）」庭園内のつくばいに施された水琴窟は、常に音色を楽しむことができます。「つくばい」は元、奥書院の中庭にあったもので、35年程前に「余香苑」へ移したもので、庭園を鑑賞しながら抹茶が楽しめる。修学旅行生を対象に坐禅指導も実施している。,,市バス「妙心寺前」下車JR嵯峨野線「花園」駅下車、徒歩7分嵐電北野線「妙心寺」駅下車、徒歩10分,"普通車40台／無料、大型観光バス20台／予約あり1回2,500円、予約なし1回3,000円※妙心寺花園会館駐車場利用、大型バスの場合は必ず予約が必要花園会館TEL.075-461-6857",車椅子可（要介助）,妙心寺 退蔵院,075-463-2855,,,,http://www.taizoin.com/,2011-12-19,2021-02-15,国宝「瓢鮎図（ひょうねんず）」所蔵。
26000,0000003458,京都府,京都市右京区,仁和寺,ニンナジ,,,京都府京都市右京区御室大内33,,35.031102 ,135.713818 ,休日：無休,,,3月～11月　9時～17時12月～2月　9時～16時30分（受付は30分前まで）,,一般　500円小・中学生　300円,宇多天皇が仁和4年（888）に創建、後に出家し、僧坊である御室を営み、後に地名となった。江戸時代に建立された二王門（重文）は京の三大門のひとつ。境内には金堂（国宝）、五重塔（重文）があり、御殿は、宸殿、黒書院、白書院からなる御所風建築で平安王朝文化の薫りが漂う。茶室の遼廊亭（りょうかくてい）・飛濤亭（ひとうてい）は重文。裏山には御室八十八カ所の小祠もある。遅咲きの御室桜も有名。,,市バス「御室仁和寺」、またはJRバス「御室仁和寺」下車嵐電北野線「御室仁和寺」駅下車、徒歩3分,"普通車100台、バス12台、料金/普通車1回500円、バス1回2,000円※9時～17時時間厳守",,仁和寺,075-461-1155,,,,http://www.ninnaji.jp,2009-07-13,2019-07-12,"茶室（遼廊亭・飛濤亭）の拝観について拝観希望日（土曜日、日曜日、祝日を除く午前中）を往復ハガキに記入のうえ、5名以上で希望日の7日前までに申込むこと。（複数の希望日の記載可）1名1,000円（ただし、別途拝観料必要）なお、行事等の実施により、対応できない場合有り。"
26000,0000009522,京都府,京都市右京区,嵐山-高雄パークウエイ,アラシヤマ-タカオパークウエイ,,,京都府京都市右京区梅ケ畑檜社町11,,35.053893 ,135.675509 ,休日：年中無休小倉山cafeは12月中旬～3月中旬まで冬期休業観空台遊園地は天候、季節により休業,,,夏季営業（4月～11月）　8時～19時（入場は18時まで）※11月のみ20時まで営業（入場は19時まで）冬季営業（12月～3月）　9時～18時（入場は17時まで）ワン遊ランドは営業開始時間～17時,,"パークウエイ通行料　二輪車（126cc以上）　850円　軽・普通自動車　1,200円　マイクロバス　3,000円　大型バス　4,880円ワン遊ランドは利用料無料（通行料金要）パークウエイ内駐車場はすべて無料",嵯峨鳥居本から国道162号線高雄口までの10.7km。高雄・槙尾・栂尾の三尾の景観や清滝川の渓谷が見事で、特に紅葉の頃が見事。コース内には展望台が4ヵ所、駐車場が9ヵ所ある。菖蒲谷池畔にあるドッグラン「ワン遊ランド」は、約2000平方メートルの広さがあり、小型犬用と中・大型犬用と仕切っており、ハードルや平均台といったアジリティを備え、ワンちゃんが楽しく遊べる。また、トイレ・手洗い・日除け・ベンチ・飲料自販機などを完備している。その他、遊園地やバーベキューコーナー、魚釣り場などの楽しい施設が充実している。小倉山展望台にある小倉山cafeでは、テラスから見える保津峡が絶景である。,,,9ヵ所計820台、無料,車椅子可（観空台遊園地、売店及び、各展望台（菖蒲ヶ丘、小倉山cafeは除く）は車椅子移動可）車椅子対応トイレ有り（1か所、観空台売店横）補助犬同行可,嵐山-高雄パークウエイ,075-871-1221,,,,https://www.parkway-hankyu.com/,2011-12-20,2021-02-02,土曜日、日曜日、祝日は二輪車の通行不可二輪車の125cc以下は通行不可※新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。〈高雄口ゲート・清滝口ゲート〉新型コロナウィルス感染拡大予防ガイドラインステッカーの掲示・出勤時に従業員の検温、体調管理・従業員に手洗いと手指のアルコール消毒を指導・従業員のマスク着用〈観空台遊園地〉アルコール消毒液の設置・密接防止の為、トランポリンは1回につき、通常16名までを8名様までのご利用に制限・遊具の定期的な消毒・従業員のマスク着用、検温、体調管理〈小倉山cafe/Food&Drink観空台〉新型コロナウィルス感染拡大予防ガイドラインステッカーの掲示・密集、密接防止の為、店内座席の制限（席を少なくしています）・アルコール消毒液の設置、換気・カウンター、厨房と客席の間に飛沫防止対策として、シートの設置・従業員のマスク着用、検温、体調管理〈ドッグラン　ワン遊ランド〉アルコール消毒液の設置〈BBQコーナー　菖蒲谷池ボート乗り場 〉アルコール消毒液の設置・ご利用人数の制限（1基10名様ご利用可のところ5名様までとする。5名を越えられる場合はこちらでご用意しているコーナーをご利用、2基に別れて頂く）・ボートの消毒・従業員のマスク着用、検温、体調管理〈その他〉展望台に設置している望遠鏡の定期的な消毒
26000,0000000314,京都府,京都市右京区,西院春日神社,サイインカスガジンジャ,,,京都府京都市右京区西院春日町61,,35.005029 ,135.729657 ,休日：無休,,,常時開門,,無料,平安初期、このあたりに淳和天皇の離宮・淳和院（西院）があり、その鎮守社として奈良の春日大神を勧請したのが起こりといわれている。毎月1日、11日、15日のみ公開される「疱瘡（ほうそう）石」は平安時代より病傷快復にご利益がある。境内にまつられている還来神社は旅行安全として信仰を集めており、社前にある「梛石」を撫でると無事帰って来れるといわれている。※ご利益：災難厄除、病気平癒、交通安全、旅行安全,,阪急京都線「西院」駅下車市バス「西大路四条」下車、徒歩5分,普通車10台、料金/無料,車椅子可,西院春日神社,075-312-0474,,,,http://www.kasuga.or.jp,2009-07-13,2021-02-05,
26000,0000007964,京都府,京都市右京区,八つ橋庵　かけはし,ヤツハシアン　カケハシ,,,京都府京都市右京区西京極葛野西通り五条上ル東側,,34.996764 ,135.712239 ,休日：12/23～12/31,,,9時～17時,,"ねりきり細工とお抹茶体験　2,190円（税込）おとうふづくり体験　1,680円（税込）京七味づくり体験　1,250円（税込）みたらし団子づくり体験　1,450円（税込）抹茶パフェ作り体験　1,680円（税込）極上の体験「つぶあん入り生八つ橋を極める」　2,500円（税込）生八つ橋手づくり体験（小学生用）　1,050円（税込）生地からつくる生八つ橋手づくり体験（一般用）　1,280円 （税込）京染　手描き友禅　1,350円（税込）食育プログラム　和食の「だし」づくりとお手製お食事体験　3,280円（税込）、3,780円（税込）","京の和菓子カルチャー体験館。○あさ時～ゆう時（お菓子作り体験）おとうふづくり体験、みたらし団子づくり体験、ねりきり細工とお茶席、極上の体験「つぶあん入り生八つ橋を極める」、手描き友禅、生八つ橋づくり他（22講座）所要時間／各60分定員／2名～150名（要予約）○おひる時各種ご用意いたします。（1,280円（税込）～）※要予約○おみやげ時創作生八つ橋、創作しゅーくりーむ、生ふまんじゅう他、自家製和洋菓子。",,阪急京都線「西京極」駅下車市バス「南広町」、または市バス「西京極」下車※阪急京都線「西京極」までお迎えサービス有り（到着後、TELにて随時運行。ただし、15分以上お待ちいただきます。休止の場合があります。）,大型観光バス10台、乗用車8台,車椅子可（要事前連絡）車椅子対応トイレ有り筆談対応可補助犬同行可,八つ橋庵　かけはし,075-316-0415,,,,http://yatuhasian.jp/,2009-07-13,2021-02-05,
26000,0000003194,京都府,京都市右京区,法金剛院,ホウコンゴウイン,,,京都府京都市右京区花園扇野町49,,35.019151 ,135.715992 ,休日：無休,,,9時～16時30分閉門（受付16時まで）観蓮会（7月）開催中は7時～15時30分（平成31年は7/6～7/28）※現在、コロナウイルス感染症拡大防止のため、拝観を毎月15日のみとさせていただいております。,,大人  500円（団体（30名以上）400円）小・中学・高校生、障害者　300円,平安時代の初め、清原夏野が双丘寺として創建し、天安2年（858）文徳天皇が大伽藍を建て天安寺とした。大治5年（1130）鳥羽天皇の中宮待賢門院が再興し法金剛院と改名、鎌倉時代円覚上人が更に復興した。庭園は青女の滝を中心とした回遊式浄土庭園で特別名勝。仏像は重要文化財の本尊阿弥陀如来他多数あり。春には桜が美しく、7月初旬～8月初旬には観蓮会が行われる。秋の紅葉も美しい。※ご利益：戌亥年生まれのお守り,,市バス（91、93系統）「花園扇野町」下車、徒歩2分JR嵯峨野線「花園」駅下車、徒歩5分,普通車20台、バス5台、料金/無料,車椅子一部可（庭園は狭いところもあるが散策可能、お堂の中は不可（スロープ無し）、要事前連絡）車椅子対応トイレ無し,法金剛院,075-461-9428,,,,,2009-07-13,2021-02-05,
26000,0000008194,京都府,京都市右京区,嵐山温泉「駅の足湯」,アラシヤマオンセン「エキノアシユ」,,,京都府京都市右京区嵯峨天龍寺造路町44247,,35.015333 ,135.678121 ,休日：無休,,,9時～20時（冬季は18時まで）※受付は営業終了の30分前まで,,200円（タオル付き）利用券は、嵐山駅券売機または嵐山駅インフォメーションで購入。,嵐山温泉の湯を使った「駅の足湯」は嵐電嵐山駅ホーム内にある。疲労回復の効果がある足湯に浸かりながら「キモノフォレスト」が眺められる。足湯の入口には額のびゃくごうがハート型の「ふれあい地蔵」が迎える。,,嵐電嵐山本線「嵐山」駅下車,,車椅子可（要介助）,嵐山駅はんなり・ほっこりスクエアインフォメーション,075-873-2121,,,,http://www.kyotoarashiyama.jp,2009-07-13,2019-02-18,
26000,0000003195,京都府,京都市右京区,念佛寺,ネンブツジ,,,京都府京都市右京区山ノ内宮前町12番地,,35.008454 ,135.723584 ,休日：月曜日、年末（12/28～12/31）,,,拝観  10時～15時,,,浄土宗西山禅林寺派の寺。比叡山延暦寺の開祖最澄の慈母妙徳夫人の生誕地として1200年の歴史を有する寺院である。また、宗教の如何を問わず、水子供養の菩提所として信仰されている。本尊の阿弥陀如来像は鉄で鋳造されており、秘仏となっている。,,市バス「山ノ内」、または京都バス「山ノ内」下車嵐電嵐山本線「山ノ内」駅下車,普通車6台,,念佛寺,075-821-2732,,,,http://www.nenbutsuji.or.jp/,2009-07-13,2019-10-29,
26000,0000009690,京都府,京都市右京区,源光寺,ゲンコウジ,,,京都府京都市右京区常盤馬塚町,,35.019041 ,135.704785 ,,,,,,,現在は臨済宗天龍寺派の末寺で、常盤山源光寺といい本尊に地蔵菩薩を祀っている。本寺は約800年続く伝統行事、京都六地蔵巡りの一つ「常盤地蔵」が祀られている寺で、毎年8月22日・23日の両日に行われ多くの方が参拝に来られる。この日に参拝すると、一年間厄病退散や福徳招来のご利益があるとされる。,,嵐電北野線「常盤」駅下車、徒歩5分,,,源光寺,075-881-6807,,,,,2019-02-08,2019-02-08,
26000,0000003376,京都府,京都市右京区,大覚寺,ダイカクジ,,,京都府京都市右京区嵯峨大沢町4,,35.028248 ,135.677746 ,,,,9時～16時30分（17時閉門）,,"参拝料　大人　500円　小・中学・高校生　300円※大沢池エリアは別途有料写経　1,000円",正式名称は「旧嵯峨御所大本山大覚寺」。平安時代に嵯峨天皇の離宮として造られた。諸堂が回廊で結ばれ、宸殿の襖には狩野山楽筆の「牡丹図」、「紅梅図」などが描かれている。春は桜、秋は紅葉と賑わい、中秋に行われる観月の夕べも有名である。〈写経〉受付時間　9時～15時30分所要時間　約60分（団体は要予約）※ご利益：心願成就,,市バス「大覚寺」下車JR嵯峨野線「嵯峨嵐山」駅下車、徒歩20分嵐電嵐山本線「嵐山」駅下車、徒歩25分,,車椅子可（一部不可の場所があります。要介助）車椅子対応トイレ無し補助犬同行可（要介助、要事前連絡）,大覚寺,075-871-0071,,,,https://www.daikakuji.or.jp/,2009-07-13,2021-02-05,
26000,0000008146,京都府,京都市右京区,甘春堂嵯峨野店,カンシュンドウサガノミセ,,,京都府京都市右京区嵯峨釈迦堂前,,35.022938 ,135.676279 ,休日：44197,,,1階　9時～17時茶房　10時～16時30分,,和菓子と抹茶セット　700円あんみつ（黒蜜付）　850円※すべて税別,"干菓子でできた茶碗「茶寿器」が有名な和菓子店。季節ごとの上生菓子も種類が多く、2階の茶房で抹茶セットで賞味でき、和菓子作り体験もできる。上生菓子3個（1個はお抹茶と試食、2個はお持ち帰り）と干菓子1種類を作る。 1人　大人2,530円（税込）、学生1980円（税込）、学生（団体）1,650円（税込）　1時間ほど。修学旅行生は上生菓子3個を作り、1個は煎茶と試食、2個はお持ち帰り。",,市バス「嵯峨釈迦堂前」、または京都バス「嵯峨釈迦堂前」下車すぐ,1台,車椅子可（要事前連絡）車椅子対応トイレ無し,甘春堂嵯峨野店,075-861-5488,,,,http://www.kanshundo.co.jp/,2009-07-13,2021-02-05,
26000,0000001127,京都府,京都市右京区,錦,ニシキ,,,京都府京都市右京区嵐山中ノ島公園内,,35.011935 ,135.679496 ,休日：火曜日,,,,,"5,500円～",嵐山は中ノ島公園にある京料理店。,,阪急嵐山線「嵐山」駅下車、徒歩5分JR嵯峨野線「嵯峨嵐山」駅下車、徒歩15分,,車椅子可（ただし、一部車椅子不可のところが有る。要事前連絡）車椅子対応トイレ無し補助犬同行一部可,錦,075-871-8888,,,,http://www.kyoto-nishiki.com/,2009-07-13,2019-10-29,
26000,0000008662,京都府,京都市右京区,京都嵐山　嵐丼,キョウトアラシヤマ　ランドン,,,京都府京都市右京区嵯峨天龍寺造路町20-1　嵐電嵐山駅はんなりほっこりスクエア2階,,35.015233 ,135.677714 ,休日：年中無休,,,11時～20時30分※12月中旬～3月下旬は18時30分まで,,"嵐山丼　1,550円ヘルシー丼　980円ネギトロ丼　1,380円",湯葉や豆腐などが入った京都らしい丼から京都中央卸市場直送の海鮮を使用した華やかな海鮮丼、こだわりの出し巻きなどのサイドメニューもお楽しみいただけます。,,嵐電嵐山本線「嵐山」駅下車、「はんなりほっこりスクエア」内2階,有料,車椅子可（要介助）車椅子対応トイレ有り（1階に有り）筆談対応可補助犬同行可,京都嵐山　嵐丼,075-873-1881,,,,http://www.kurochiku.co.jp/fb_randon.php,2009-07-13,2019-02-19,
26000,0000001126,京都府,京都市右京区,京都吉兆　嵐山本店,キョウトキッチョウ　アラシヤマホンテン,,,京都府京都市右京区嵯峨天龍寺芒ノ馬場町58,,35.013647 ,135.674649 ,休日：水曜日、年末年始,,,,,"昼　40,000円～（税・サ別）夜　50,000円～（税・サ別）",京都吉兆 嵐山本店では、茶懐石に基本をおいたコース料理をご用意しております。茶懐石とは、正式な茶事を催す際、招いた客に喜んでいただくため、旬のものを最も美味しく、品良く、順序良くお出しし、心を尽くす料理のこと。茶懐石よりも品数が多く、より華やかに、時代に合わせて革新し続ける日本料理をお楽しみください。,,嵐電嵐山本線「嵐山」駅下車、徒歩6分阪急嵐山線「嵐山」駅下車、徒歩15分JR嵯峨野線「嵯峨嵐山」駅下車、徒歩20分,5台,車椅子可（ただし、古い家屋のためバリアフリー対応が不十分のため、店内を車椅子で移動することができません。介助できる方の同席をお願いします。要介助、要事前連絡）車椅子対応トイレ無し筆談対応可,京都吉兆　嵐山本店,075-881-1101　,,,,https://kyoto-kitcho.com,2009-07-13,2021-02-03,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・店頭にアルコール消毒液を設置・店内の定期的な換気、消毒・通常より客室の席数を減らし、テーブル設置間隔を確保・スタッフの体調管理、衛生管理の徹底とマスク、フェイスシールドの着用〈お客様へのお願い〉・ご予約のお客様の体調、渡航歴等の事前確認・お客様のご来店時にエントランスでの検温協力のお願い・来店時のアルコール消毒、食事中以外はマスク着用のご協力のお願い
26000,0000009069,京都府,京都市右京区,京都市宇多野ユースホステル,キョウトシウタノユースホステル,,,京都府京都市右京区太秦中山町29,,35.026994 ,135.699367 ,休日：無休,,,チェックイン　15時～23時チェックアウト　10時,,"19歳以上　3,450円18歳以下　2,930円ツイン　4,190円朝食　700円夕食　1,150円※1泊あたり200円の宿泊税が別途必要",定員170名,,市バス「ユースホステル前」下車、徒歩1分,普通車26台、大型駐車可能,車椅子可（要介助、要事前連絡）車椅子対応トイレ有り筆談対応可補助犬同行可,京都市宇多野ユースホステル,075-462-2288,,,,https://www.yh-kyoto.or.jp/utano_yh/,2010-02-26,2021-02-10,
26000,0000001125,京都府,京都市右京区,萬長,マンチョウ,,,京都府京都市右京区妙心寺北門前,,35.026042 ,135.719780 ,休日：不定休,,,,,"3,200円～（税別）",つれづれ弁当が人気。,,市バス「妙心寺北門前」下車,,車椅子可（要事前連絡）※ただし、トイレは車椅子のサイズによって使用可能補助犬同行可,萬長,075-461-3961　,,,,http://www.mantyo.com,2009-07-13,2019-10-30,
26000,0000008429,京都府,京都市右京区,嵐山保勝会,アラシヤマホショウカイ,,,京都府京都市右京区嵯峨天龍寺芒ノ馬場町40番地,,35.014752 ,135.677293 ,休日：土曜日、日曜日、祝日、年末年始,,,10時～16時,,,嵐山エリアの観光等の案内を行っている。,,,,,嵐山保勝会,075-861-0012,,,,http://www.arashiyamahoshokai.com/,2009-07-13,2019-02-08,
26000,0000000486,京都府,京都市右京区,福徳寺,フクトクジ,,,京都府京都市右京区京北下中町,,35.193551 ,135.640737 ,,,,境内自由,,300円,和銅4年（711）、聖武天皇の勅願で行基によって創られ、当時は弓削寺とよばれていたと伝えられている。その後天正7年（1579）明智光秀が周山城を築いた時、寺を壊して城の用材としたため廃絶した。現在ある建物は江戸時代に入ってから再興されたもの。収蔵庫には重要文化財に指定された藤原時代の木造薬師如来坐像、持国天立像、増長天立像が安置されており、事前に連絡すれば見学できる。,,各線「京都」駅からJRバス（高雄・京北線）で1時間30分「周山」下車、京北ふるさとバス（田貫線、弓削線）に乗り換え「下中」下車、徒歩5分,,,福徳寺,075-854-0971,,,,,2009-07-13,2018-04-03,仏像拝観は事前連絡が必要
26000,0000008441,京都府,京都市右京区,京北ふれあい朝市,ケイホクフレアイアサイチ,,,京都府京都市右京区京北周山町上寺田1番地の1　右京区京北合同庁舎横の常設市場,,35.155091 ,135.633495 ,休日：年末年始直近の日曜日は休み（変動有り）,,,毎週日曜日9時～11時,,,「町内で生産された農産物の販売所を」という声を受け、「ふるさと京北鉾杉塾」が地元農家に参加を呼びかけ開設。現在（平成24年1月から）は、生産者が独自で開設している。地産地消を合い言葉に、低農薬・減農薬につとめ、安心・安全な野菜・米などを販売している。生産者が直接対面販売しているので、お客様とも馴染みがふえ、食べ物談義も賑やか。年末の「終市」は、正月用の餅や食材、手作りのしめ飾りなども販売している。家庭菜園をされている方や新規に農業をしたいと思う方へのアドバイスなどもしている。,,JRバス（周山行き）「京北合同庁舎前」下車すぐ,,車椅子可車椅子対応トイレ（道の駅）補助犬同行可,生産者代表　比賀江義次,075-853-0063,,,,,2009-07-13,2021-02-15,新型コロナウイルス感染症拡大防止対策として、マスクの着用、消毒液の設置をしています。
26000,0000005956,京都府,京都市右京区,宇津峡公園,ウツキョウコウエン,,,京都府京都市右京区京北下宇津町向ヒ山1,,35.144586 ,135.573815 ,休日：水曜日（祝日の場合はその翌日）、年末年始※季節によって変更あり,,,,,"入園料　　中学生以上　310円　小学生　200円オートキャンプ場　1区画5,230円（持込テント料830円）デイキャンプ場　テント（持込）　830円　テント（貸出）　2,090円コテージ　1棟15,710円（5名まで）",コテージ、オートキャンプ場、ディキャンプ場、魚つかみ取り（夏期のみ）,,各線「京都」駅からJRバス（高雄・京北線）で1時間30分「周山」下車、京北ふるさとバス（宇津線）に乗り換え「宇津峡公園」下車,50台、料金/520円,車椅子可（一部不可の施設有り。要介助）車椅子対応トイレ有り補助犬同行可,宇津峡公園,075-855-1950,,,,http://fuw.jp/utsukyoh/,2009-07-13,2021-02-05,魚のつかみ取り（夏期のみ）　要予約
26000,0000008195,京都府,京都市右京区,らんぶらレンタサイクル,ランブラレンタサイクル,,,京都府京都市右京区嵯峨天龍寺造路町44247,,35.015098 ,135.677623 ,休日：無,,,9時～17時（冬期10時～17時）※貸出受付は15時まで,,"3段変速付き　1日1,100円、2時間600円電動付き　1日　1,600円「駅の足湯」利用引換券付",嵐電嵐山駅にあるレンタサイクルの店。,,嵐電嵐山本線「嵐山」駅下車,,車椅子不可※京都市の「京都洛ラクあんしん車いすレンタルin嵐山」事業にて車椅子の無料貸し出し有り（3台）,らんぶらレンタサイクル,075-882-5110,,,,http://www.kyotoarashiyama.jp,2009-07-13,2021-03-05,
26000,0000004063,京都府,京都市右京区,京都市高雄観光駐車場,キョウトシタカオカンコウチュウシャジョウ,,,京都府京都市右京区梅ケ畑栂尾町44197,,35.060549 ,135.679214 ,,,,8時～17時,,"無料※11/1～12/31までのうち、市長が告示で定める期間のみ有料バス　1日1回　2,610円自家用車等　1日1回　1,040円タクシー・ハイヤー　1日1回　830円自動二輪　1日1回　410円自転車　1日1回　200円",普通車　40台バス　14台自転車　10台自動二輪　10台,,,,車椅子可車椅子対応トイレ有り補助犬同行可,一般財団法人京都市都市整備公社,075-361-7431,,,,http://www.kyotopublic.or.jp,2009-07-13,2019-10-30,無人
26000,0000007963,京都府,京都市右京区,トロッコおじさんのレンタサイクル　トロッコ嵯峨店,トロッコオジサンノレンタサイクル　トロッコサガテン,,,京都府京都市右京区嵯峨天竜寺車道町,,35.018582 ,135.679661 ,休日：12/30～1/3（変更の場合有り）,,,10時～17時（受付は15時まで）,,"電動アシスト自転車　1日　1,700円普通自転車　1日　1,000円　1泊　1,600円子供用自転車　1日　800円※全車両保証金込み手荷物一時預かり　1日　400円/個",JR嵯峨嵐山駅近くにあり、嵯峨野トロッコ列車トロッコ嵯峨駅に隣接するレンタサイクルで、173台の自転車を保有している。,,JR嵯峨野線「嵯峨嵐山」駅下車すぐ,,車椅子可貸し出し用車椅子有り（3台限定、無料）車椅子対応トイレ有り（トロッコ嵯峨駅構内のトイレ使用）駅構内に点字案内板有り,トロッコおじさんのレンタサイクル　トロッコ嵯峨店,075-881-4898,,,,https://www.sagano-kanko.co.jp/,2009-07-13,2021-01-26,
26000,0000000284,京都府,京都市右京区,蚕の社（木嶋坐天照御魂神社）,カイコノヤシロ（コノシマニマスアマテルミタマジンジャ）,,,京都府京都市右京区太秦森ケ東町,,35.014868 ,135.713533 ,休日：無休,,,拝観自由,,無料,正しくは、木嶋坐天照御魂神社（このしまにますあまてるみたまじんじゃ）といい、本殿東側に摂社の養蚕神社（こかいじんじゃ）があることから通称「蚕の社（かいこのやしろ）」とよばれており、渡来人の秦氏が養蚕と織物の神を祀ったのがはじまりと伝えられている。本殿西の神池には、珍しい3本柱の鳥居がある。※ご利益：学問の神、祓いの神,,嵐電嵐山本線「蚕ノ社」駅下車、徒歩5分市バス「蚕ノ社」下車、徒歩5分JR嵯峨野線「花園」駅下車、徒歩7分地下鉄東西線「太秦天神川」駅下車、徒歩5分,,車椅子不可補助犬同行可,蚕の社（木嶋坐天照御魂神社）,075-861-2074,,,,,2009-07-13,2021-02-05,
26000,0000009338,京都府,京都市右京区,武将体験　時代劇の高津商会,ブショウタイケン　ジダイゲキノコウヅショウカイ,,,京都府京都市右京区太秦西蜂岡町44209,,35.014839 ,135.703834 ,休日：不定休（ホームページ参照）,,,10時～15時※受付は土曜日、日曜日、祝日を除く9時～17時（1週間前までに要予約）,,"鎧のランクに応じ、6,000円、11,000円、15,000円（すべて税別、衣裳を含む）※写真撮影、メイクのオプション有り。",映画、テレビで使用した鎧、甲を着用して武将気分が体験できる。（お子様は5歳以上、身長110cm以上）※写真撮影可,,市バス「太秦開町」下車すぐ嵐電北野線「撮影所前」駅下車、徒歩1分JR嵯峨野線「太秦」駅下車、徒歩5分,,車椅子不可筆談対応可補助犬同行可,武将体験　時代劇の高津商会,075-882-7866,,,,http://www.kouzu.jp/busho/,2010-11-11,2021-02-05,新型コロナウイルス感染症拡大防止対策として下記の取り組みを行っています。・空気清浄機（加湿機能付）設置・入館時の消毒依頼・従業員は手袋をつけて応対・従業員の検温（体温が高い場合は休業）
